Date;ID;Value;Value_raw;SGU_ID
2020-12-10;obj_30;17.071539766711005;;52_2
2020-12-11;obj_30;17.060883819742415;;52_2
2020-12-12;obj_30;17.051531118086533;;52_2
2020-12-13;obj_30;17.050917826174672;;52_2
2020-12-14;obj_30;17.095;17.095;52_2
2020-12-15;obj_30;17.09;17.09;52_2
2020-12-16;obj_30;17.107417343554875;;52_2
2020-12-17;obj_30;17.08;17.08;52_2
2020-12-18;obj_30;17.15839723372833;;52_2
2020-12-19;obj_30;17.133712234275922;;52_2
2020-12-20;obj_30;17.118456597968375;;52_2
2020-12-21;obj_30;17.128422591536115;;52_2
2020-12-22;obj_30;17.11;17.11;52_2
2020-12-23;obj_30;17.111403740981974;;52_2
2020-12-24;obj_30;17.092928322137162;;52_2
2020-12-25;obj_30;17.0905518159787;;52_2
2020-12-26;obj_30;17.169206503674882;;52_2
2020-12-27;obj_30;17.182852248713793;;52_2
2020-12-28;obj_30;17.12;17.12;52_2
2020-12-29;obj_30;17.132638973430165;;52_2
2020-12-30;obj_30;17.129112544936962;;52_2
2020-12-31;obj_30;17.134708833632693;;52_2
2021-01-01;obj_30;17.115083492453138;;52_2
2021-01-02;obj_30;17.099061241255768;;52_2
2021-01-03;obj_30;17.091318430868522;;52_2
2021-01-04;obj_30;17.13;17.13;52_2
2021-01-05;obj_30;17.080049191988074;;52_2
2021-01-06;obj_30;17.074452903292347;;52_2
2021-01-07;obj_30;17.065483509081375;;52_2
2021-01-08;obj_30;17.056820760826337;;52_2
2021-01-09;obj_30;17.066556769927132;;52_2
2021-01-10;obj_30;17.110177157158255;;52_2
2021-01-11;obj_30;17.160927062864758;;52_2
2021-01-12;obj_30;17.12474284006495;;52_2
2021-01-13;obj_30;17.13;17.13;52_2
2021-01-14;obj_30;17.08457221983805;;52_2
2021-01-15;obj_30;17.13;17.13;52_2
2021-01-16;obj_30;17.061037142720384;;52_2
2021-01-17;obj_30;17.057127406782264;;52_2
2021-01-18;obj_30;17.06333698738986;;52_2
2021-01-19;obj_30;17.12;17.12;52_2
2021-01-20;obj_30;17.170816394943518;;52_2
2021-01-21;obj_30;17.160007124996966;;52_2
2021-01-22;obj_30;17.142298321041977;;52_2
2021-01-23;obj_30;17.122826302840387;;52_2
2021-01-24;obj_30;17.108720588867584;;52_2
2021-01-25;obj_30;17.093004983626138;;52_2
2021-01-26;obj_30;17.16;17.16;52_2
2021-01-27;obj_30;17.077442701362667;;52_2
2021-01-28;obj_30;17.06563683205934;;52_2
2021-01-29;obj_30;17.05436759317889;;52_2
2021-01-30;obj_30;17.04470824556708;;52_2
2021-01-31;obj_30;17.034358944554423;;52_2
2021-02-01;obj_30;17.027919379479883;;52_2
2021-02-02;obj_30;17.019563277180776;;52_2
2021-02-03;obj_30;17.095;17.095;52_2
2021-02-04;obj_30;16.999554628556307;;52_2
2021-02-05;obj_30;16.992501771569906;;52_2
2021-02-06;obj_30;16.98782542074196;;52_2
2021-02-07;obj_30;16.98314906991402;;52_2
2021-02-08;obj_30;16.97586622846067;;52_2
2021-02-09;obj_30;17.04;17.04;52_2
2021-02-10;obj_30;16.951334551986225;;52_2
2021-02-11;obj_30;16.944665002444737;;52_2
2021-02-12;obj_30;16.939758667149853;;52_2
2021-02-13;obj_30;16.935542285255806;;52_2
2021-02-14;obj_30;16.935618946744786;;52_2
2021-02-15;obj_30;16.934085716965136;;52_2
2021-02-16;obj_30;16.93032930400499;;52_2
2021-02-17;obj_30;16.95;16.95;52_2
2021-02-18;obj_30;16.933932393987167;;52_2
2021-02-19;obj_30;16.939528682682905;;52_2
2021-02-20;obj_30;16.964367005113274;;52_2
2021-02-21;obj_30;16.97847271908608;;52_2
2021-02-22;obj_30;16.986752159896206;;52_2
2021-02-23;obj_30;17.09;17.09;52_2
2021-02-24;obj_30;17.023166367162958;;52_2
2021-02-25;obj_30;17.032059099884943;;52_2
2021-02-26;obj_30;17.03083251606122;;52_2
2021-02-27;obj_30;17.03719541964678;;52_2
2021-02-28;obj_30;17.039495264316262;;52_2
2021-03-01;obj_30;16.94;16.94;52_2
2021-03-02;obj_30;17.047238074703507;;52_2
2021-03-03;obj_30;17.046931428747573;;52_2
2021-03-04;obj_30;16.96;16.96;52_2
2021-03-05;obj_30;17.03566218986713;;52_2
2021-03-06;obj_30;17.03596883582306;;52_2
2021-03-07;obj_30;17.025696196299386;;52_2
2021-03-08;obj_30;17.02492958140956;;52_2
2021-03-09;obj_30;16.92;16.92;52_2
2021-03-10;obj_30;17.055134208068722;;52_2
2021-03-11;obj_30;17.122442995395474;;52_2
2021-03-12;obj_30;17.122519656884453;;52_2
2021-03-13;obj_30;17.10925721929046;;52_2
2021-03-14;obj_30;17.116540060743812;;52_2
2021-03-15;obj_30;17.106880713132;;52_2
2021-03-16;obj_30;16.97;16.97;52_2
2021-03-17;obj_30;16.98;16.98;52_2
2021-03-18;obj_30;17.075909471583014;;52_2
2021-03-19;obj_30;17.077979331785546;;52_2
2021-03-20;obj_30;17.07261302755676;;52_2
2021-03-21;obj_30;17.062493711011054;;52_2
2021-03-22;obj_30;17.0574340527382;;52_2
2021-03-23;obj_30;17.01;17.01;52_2
2021-03-24;obj_30;17.056590776359386;;52_2
2021-03-25;obj_30;17.05436759317889;;52_2
2021-03-26;obj_30;17.06709340035001;;52_2
2021-03-27;obj_30;17.08035583794401;;52_2
2021-03-28;obj_30;17.096301427652396;;52_2
2021-03-29;obj_30;17.0953814897846;;52_2
2021-03-30;obj_30;17.02;17.02;52_2
2021-03-31;obj_30;17.086948725996514;;52_2
2021-04-01;obj_30;17.080662483899935;;52_2
2021-04-02;obj_30;17.065176863125444;;52_2
2021-04-03;obj_30;17.06648010843815;;52_2
2021-04-04;obj_30;17.073839611380482;;52_2
2021-04-05;obj_30;17.054674239134822;;52_2
2021-04-06;obj_30;17.02;17.02;52_2
2021-04-07;obj_30;17.03305569924172;;52_2
2021-04-08;obj_30;17.06157377314326;;52_2
2021-04-09;obj_30;17.062493711011054;;52_2
2021-04-10;obj_30;17.062033742077155;;52_2
2021-04-11;obj_30;17.113166955228575;;52_2
2021-04-12;obj_30;17.02;17.02;52_2
2021-04-13;obj_30;17.089555216621925;;52_2
2021-04-14;obj_30;17.07690607093979;;52_2
2021-04-15;obj_30;17.06816666119577;;52_2
2021-04-16;obj_30;17.059503912940727;;52_2
2021-04-17;obj_30;17.050841164685693;;52_2
2021-04-18;obj_30;17.042868369831496;;52_2
2021-04-19;obj_30;16.95;16.95;52_2
2021-04-20;obj_30;17.03681211220187;;52_2
2021-04-21;obj_30;17.02400964354177;;52_2
2021-04-22;obj_30;17.014120311463007;;52_2
2021-04-23;obj_30;16.94;16.94;52_2
2021-04-24;obj_30;17.00607085511983;;52_2
2021-04-25;obj_30;17.00438430236221;;52_2
2021-04-26;obj_30;17.01;17.01;52_2
2021-04-27;obj_30;16.998711352177498;;52_2
2021-04-28;obj_30;16.9947249547504;;52_2
2021-04-29;obj_30;16.987442113297046;;52_2
2021-04-30;obj_30;16.982382455024194;;52_2
2021-05-01;obj_30;16.980389256310644;;52_2
2021-05-02;obj_30;16.979239333975908;;52_2
2021-05-03;obj_30;16.989052004565686;;52_2
2021-05-04;obj_30;17.035585528378146;;52_2
2021-05-05;obj_30;16.9;16.9;52_2
2021-05-06;obj_30;17.05160777957552;;52_2
2021-05-07;obj_30;17.043941630677253;;52_2
2021-05-08;obj_30;17.061727096121224;;52_2
2021-05-09;obj_30;17.09959787167865;;52_2
2021-05-10;obj_30;17.128422591536115;;52_2
2021-05-11;obj_30;17.152187653120734;;52_2
2021-05-12;obj_30;17.135245464055576;;52_2
2021-05-13;obj_30;17.116080091809916;;52_2
2021-05-14;obj_30;17.156634019481732;;52_2
2021-05-15;obj_30;17.16453015284694;;52_2
2021-05-16;obj_30;17.141915013597064;;52_2
2021-05-17;obj_30;17.11929987434719;;52_2
2021-05-18;obj_30;17.102817654215922;;52_2
2021-05-19;obj_30;17.088788601732094;;52_2
2021-05-20;obj_30;17.081275775811797;;52_2
2021-05-21;obj_30;17.07176975117795;;52_2
2021-05-22;obj_30;17.108720588867584;;52_2
2021-05-23;obj_30;17.14789460973771;;52_2
2021-05-24;obj_30;17.13187235854034;;52_2
2021-05-25;obj_30;17.154180851834283;;52_2
2021-05-26;obj_30;17.13302228087508;;52_2
2021-05-27;obj_30;17.10626742122014;;52_2
2021-05-28;obj_30;17.086948725996514;;52_2
2021-05-29;obj_30;17.06778335375085;;52_2
2021-05-30;obj_30;17.053524316800083;;52_2
2021-05-31;obj_30;17.038805310915418;;52_2
2021-06-01;obj_30;17.020483215048568;;52_2
2021-06-02;obj_30;17.00545756320797;;52_2
2021-06-03;obj_30;16.99004860392246;;52_2
2021-06-04;obj_30;16.97609621292762;;52_2
2021-06-05;obj_30;16.960840576620075;;52_2
2021-06-06;obj_30;16.953557735166722;;52_2
2021-06-07;obj_30;16.947654800515057;;52_2
2021-06-08;obj_30;16.93715217652444;;52_2
2021-06-09;obj_30;16.92580627615501;;52_2
2021-06-10;obj_30;16.919903341503346;;52_2
2021-06-11;obj_30;16.917066866410988;;52_2
2021-06-12;obj_30;16.895908295451783;;52_2
2021-06-13;obj_30;16.892305205469597;;52_2
2021-06-14;obj_30;16.884409072104386;;52_2
2021-06-15;obj_30;16.86992005068667;;52_2
2021-06-16;obj_30;16.85658095160369;;52_2
2021-06-17;obj_30;16.84262856060885;;52_2
2021-06-18;obj_30;16.86;16.86;52_2
2021-06-19;obj_30;16.829519445992815;;52_2
2021-06-20;obj_30;16.828369523658075;;52_2
2021-06-21;obj_30;16.817023623288648;;52_2
2021-06-22;obj_30;16.811887303526813;;52_2
2021-06-23;obj_30;16.800541403157382;;52_2
2021-06-24;obj_30;16.793948515104873;;52_2
2021-06-25;obj_30;16.79141868596845;;52_2
2021-06-26;obj_30;16.789962117677778;;52_2
2021-06-27;obj_30;16.780149447088;;52_2
2021-06-28;obj_30;16.772329975211772;;52_2
2021-06-29;obj_30;16.764050534401647;;52_2
2021-06-30;obj_30;16.755924416569485;;52_2
2021-07-01;obj_30;16.74963817447291;;52_2
2021-07-02;obj_30;16.745805100023777;;52_2
2021-07-03;obj_30;16.749101544050035;;52_2
2021-07-04;obj_30;16.762057335688098;;52_2
2021-07-05;obj_30;16.761827351221147;;52_2
2021-07-06;obj_30;16.68;16.68;52_2
2021-07-07;obj_30;16.738675581548396;;52_2
2021-07-08;obj_30;16.733002631363682;;52_2
2021-07-09;obj_30;16.754697832745762;;52_2
2021-07-10;obj_30;16.761904012710133;;52_2
2021-07-11;obj_30;16.752627972543234;;52_2
2021-07-12;obj_30;16.736682382834847;;52_2
2021-07-13;obj_30;16.747491652781395;;52_2
2021-07-14;obj_30;16.745498454067846;;52_2
2021-07-15;obj_30;16.73307929285266;;52_2
2021-07-16;obj_30;16.724186560130676;;52_2
2021-07-17;obj_30;16.71583045783157;;52_2
2021-07-18;obj_30;16.70655441766467;;52_2
2021-07-19;obj_30;16.700191514079112;;52_2
2021-07-20;obj_30;16.693138657092707;;52_2
2021-07-21;obj_30;16.686545769040197;;52_2
2021-07-22;obj_30;16.681026141833453;;52_2
2021-07-23;obj_30;16.67290002400129;;52_2
2021-07-24;obj_30;16.660787508742036;;52_2
2021-07-25;obj_30;16.652354744953943;;52_2
2021-07-26;obj_30;16.65404129771156;;52_2
2021-07-27;obj_30;16.656264480892055;;52_2
2021-07-28;obj_30;16.666920427860642;;52_2
2021-07-29;obj_30;16.679952880987692;;52_2
2021-07-30;obj_30;16.676043145049576;;52_2
2021-07-31;obj_30;16.664237275746252;;52_2
2021-08-01;obj_30;16.662474061499655;;52_2
2021-08-02;obj_30;16.658640987050518;;52_2
2021-08-03;obj_30;16.650898176663272;;52_2
2021-08-04;obj_30;16.642158766919255;;52_2
2021-08-05;obj_30;16.633496018664214;;52_2
2021-08-06;obj_30;16.49;16.49;52_2
2021-08-07;obj_30;16.62490993189816;;52_2
2021-08-08;obj_30;16.61701379853295;;52_2
2021-08-09;obj_30;16.63782191697109;;52_2
2021-08-10;obj_30;16.664927229147093;;52_2
2021-08-11;obj_30;16.67159677868859;;52_2
2021-08-12;obj_30;16.672823362512307;;52_2
2021-08-13;obj_30;16.67956957354278;;52_2
2021-08-14;obj_30;16.67688642142839;;52_2
2021-08-15;obj_30;16.684552570326655;;52_2
2021-08-16;obj_30;16.715293827408694;;52_2
2021-08-17;obj_30;16.76213399717708;;52_2
2021-08-18;obj_30;16.76627371758214;;52_2
2021-08-19;obj_30;16.763667226956734;;52_2
2021-08-20;obj_30;16.762057335688098;;52_2
2021-08-21;obj_30;16.758300922727948;;52_2
2021-08-22;obj_30;16.75048145085172;;52_2
2021-08-23;obj_30;16.744041885777182;;52_2
2021-08-24;obj_30;16.741282072173806;;52_2
2021-08-25;obj_30;16.730012833293355;;52_2
2021-08-26;obj_30;16.723649929707797;;52_2
2021-08-27;obj_30;16.71943354781375;;52_2
2021-08-28;obj_30;16.713300628695144;;52_2
2021-08-29;obj_30;16.70164808236978;;52_2
2021-08-30;obj_30;16.691298781357123;;52_2
2021-08-31;obj_30;16.68179275672328;;52_2
2021-09-01;obj_30;16.676349791005507;;52_2
2021-09-02;obj_30;16.66906694955216;;52_2
2021-09-03;obj_30;16.65450126664546;;52_2
2021-09-04;obj_30;16.649594931350567;;52_2
2021-09-05;obj_30;16.648061701570917;;52_2
2021-09-06;obj_30;16.647678394126004;;52_2
2021-09-07;obj_30;16.646605133280246;;52_2
2021-09-08;obj_30;16.45;16.45;52_2
2021-09-09;obj_30;16.62989292868203;;52_2
2021-09-10;obj_30;16.635565878866746;;52_2
2021-09-11;obj_30;16.644611934566697;;52_2
2021-09-12;obj_30;16.63648581673454;;52_2
2021-09-13;obj_30;16.62904965230322;;52_2
2021-09-14;obj_30;16.621766810849874;;52_2
2021-09-15;obj_30;16.662934030433544;;52_2
2021-09-16;obj_30;16.711614075937526;;52_2
2021-09-17;obj_30;16.72227002290611;;52_2
2021-09-18;obj_30;16.72571978991033;;52_2
2021-09-19;obj_30;16.725643128421346;;52_2
2021-09-20;obj_30;16.43;16.43;52_2
2021-09-21;obj_30;16.73652905985688;;52_2
2021-09-22;obj_30;16.74634173044666;;52_2
2021-09-23;obj_30;16.75423786381187;;52_2
2021-09-24;obj_30;16.752474649565265;;52_2
2021-09-25;obj_30;16.75163137318646;;52_2
2021-09-26;obj_30;16.747185006825468;;52_2
2021-09-27;obj_30;16.768726885229587;;52_2
2021-09-28;obj_30;16.787815595986263;;52_2
2021-09-29;obj_30;16.74;16.74;52_2
2021-09-30;obj_30;16.86302051667823;;52_2
2021-10-01;obj_30;16.945738263290494;;52_2
2021-10-02;obj_30;17.003157718538493;;52_2
2021-10-03;obj_30;17.05758737571616;;52_2
2021-10-04;obj_30;16.79;16.79;52_2
2021-10-05;obj_30;17.072459704578797;;52_2
2021-10-06;obj_30;17.056590776359386;;52_2
2021-10-07;obj_30;17.042485062386586;;52_2
2021-10-08;obj_30;17.033592329664597;;52_2
2021-10-09;obj_30;17.02883931734767;;52_2
2021-10-10;obj_30;17.043328338765395;;52_2
2021-10-11;obj_30;17.7;17.7;52_2
2021-10-12;obj_30;17.019563277180776;;52_2
2021-10-13;obj_30;17.016343494643504;;52_2
2021-10-14;obj_30;17.01028723701388;;52_2
2021-10-15;obj_30;16.99234844859194;;52_2
2021-10-16;obj_30;16.98606220649536;;52_2
2021-10-17;obj_30;16.978242734619137;;52_2
2021-10-18;obj_30;16.98;16.98;52_2
2021-10-19;obj_30;17.072766350534724;;52_2
2021-10-20;obj_30;16.97;16.97;52_2
2021-10-21;obj_30;17.08748535641939;;52_2
2021-10-22;obj_30;17.05659077635939;;52_2
2021-10-23;obj_30;17.050457857240776;;52_2
2021-10-24;obj_30;17.05030453426281;;52_2
2021-10-25;obj_30;16.94;16.94;52_2
2021-10-26;obj_30;17.079205915609265;;52_2
2021-10-27;obj_30;17.12650605431155;;52_2
2021-10-28;obj_30;17.116003430320934;;52_2
2021-10-29;obj_30;17.101361085925248;;52_2
2021-10-30;obj_30;17.098677933810855;;52_2
2021-10-31;obj_30;17.112093694382818;;52_2
2021-11-01;obj_30;16.96;16.96;52_2
2021-11-02;obj_30;17.09254501469225;;52_2
2021-11-03;obj_30;17.07935923858723;;52_2
2021-11-04;obj_30;17.071233120755075;;52_2
2021-11-05;obj_30;17.065176863125444;;52_2
2021-11-06;obj_30;17.12405288666411;;52_2
2021-11-07;obj_30;17.11278364778366;;52_2
2021-11-08;obj_30;16.96;16.96;52_2
2021-11-09;obj_30;17.152647622054634;;52_2
2021-11-10;obj_30;17.13317560385304;;52_2
2021-11-11;obj_30;17.1139335701184;;52_2
2021-11-12;obj_30;17.100671132524404;;52_2
2021-11-13;obj_30;17.082962328569415;;52_2
2021-11-14;obj_30;17.077059393917754;;52_2
2021-11-15;obj_30;17.07644610200589;;52_2
2021-11-16;obj_30;16.96;16.96;52_2
2021-11-17;obj_30;17.09553481276257;;52_2
2021-11-18;obj_30;17.08901858619904;;52_2
2021-11-19;obj_30;17.098831256788824;;52_2
2021-11-20;obj_30;17.173269562590963;;52_2
2021-11-21;obj_30;17.138465246592844;;52_2
2021-11-22;obj_30;17.122519656884453;;52_2
2021-11-23;obj_30;17.113473601184502;;52_2
2021-11-24;obj_30;16.99;16.99;52_2
2021-11-25;obj_30;17.1064207441981;;52_2
2021-11-26;obj_30;17.093158306604106;;52_2
2021-11-27;obj_30;17.08748535641939;;52_2
2021-11-28;obj_30;17.07981920752113;;52_2
2021-11-29;obj_30;16.99;16.99;52_2
2021-11-30;obj_30;17.075602825627083;;52_2
2021-12-01;obj_30;17.065253524614427;;52_2
2021-12-02;obj_30;17.05927392847378;;52_2
2021-12-03;obj_30;17.055977484447524;;52_2
2021-12-04;obj_30;17.04585816790182;;52_2
2021-12-05;obj_30;17.04762138214842;;52_2
2021-12-06;obj_30;17.05030453426281;;52_2
2021-12-07;obj_30;17.05053451872976;;52_2
2021-12-08;obj_30;17.049844565328918;;52_2
2021-12-09;obj_30;17.05866063656192;;52_2
2021-12-10;obj_30;17.0547509006238;;52_2
2021-12-11;obj_30;17.054904223601767;;52_2
2021-12-12;obj_30;17.068856614596612;;52_2
2021-12-13;obj_30;16.96;16.96;52_2
2021-12-14;obj_30;17.14153170615215;;52_2
2021-12-15;obj_30;17.12113975008277;;52_2
2021-12-16;obj_30;17.102511008259988;;52_2
2021-12-17;obj_30;17.09691471956426;;52_2
2021-12-18;obj_30;17.091011784912595;;52_2
2021-12-19;obj_30;17.07514285669319;;52_2
2021-12-20;obj_30;17.065023540147475;;52_2
2021-12-21;obj_30;17.05843065209497;;52_2
2021-12-22;obj_30;17.069623229486435;;52_2
2021-12-23;obj_30;17.07537284116013;;52_2
2021-12-24;obj_30;17.052527717443308;;52_2
2021-12-25;obj_30;17.036505466245938;;52_2
2021-12-26;obj_30;17.028072702457848;;52_2
2021-12-27;obj_30;17.027459410545987;;52_2
2021-12-28;obj_30;17.01948661569179;;52_2
2021-12-29;obj_30;17.039341941338296;;52_2
2021-12-30;obj_30;17.08165908325671;;52_2
2021-12-31;obj_30;17.09453821340579;;52_2
2022-01-01;obj_30;17.132562311941182;;52_2
2022-01-02;obj_30;17.13539878703354;;52_2
2022-01-03;obj_30;17.126046085377656;;52_2
2022-01-04;obj_30;17.132792296408127;;52_2
2022-01-05;obj_30;17.11768998307855;;52_2
2022-01-06;obj_30;17.118763243924306;;52_2
2022-01-07;obj_30;17.14689801038093;;52_2
2022-01-08;obj_30;17.138465246592844;;52_2
2022-01-09;obj_30;17.11278364778366;;52_2
2022-01-10;obj_30;17.1011311014583;;52_2
2022-01-11;obj_30;17.124972824531902;;52_2
2022-01-12;obj_30;17.12305628730733;;52_2
2022-01-13;obj_30;17.105730790797256;;52_2
2022-01-14;obj_30;17.0913950923575;;52_2
2022-01-15;obj_30;17.093771598515964;;52_2
2022-01-16;obj_30;17.076829409450802;;52_2
2022-01-17;obj_30;17.062033742077155;;52_2
2022-01-18;obj_30;17.076062794560976;;52_2
2022-01-19;obj_30;17.065253524614427;;52_2
2022-01-20;obj_30;17.049767903839935;;52_2
2022-01-21;obj_30;17.04294503132048;;52_2
2022-01-22;obj_30;17.04256172387556;;52_2
2022-01-23;obj_30;17.04654812130266;;52_2
2022-01-24;obj_30;17.045934829390802;;52_2
2022-01-25;obj_30;17.049231273417057;;52_2
2022-01-26;obj_30;17.070466505865248;;52_2
2022-01-27;obj_30;16.97;16.97;52_2
2022-01-28;obj_30;17.087332033441424;;52_2
2022-01-29;obj_30;17.09039849300073;;52_2
2022-01-30;obj_30;17.07966588454316;;52_2
2022-01-31;obj_30;17.077442701362667;;52_2
2022-02-01;obj_30;17.0591972669848;;52_2
2022-02-02;obj_30;17.062187065055124;;52_2
2022-02-03;obj_30;17.141301721685203;;52_2
2022-02-04;obj_30;17.14666802591399;;52_2
2022-02-05;obj_30;17.13455551065473;;52_2
2022-02-06;obj_30;17.107110697598948;;52_2
2022-02-07;obj_30;17.09791131892103;;52_2
2022-02-08;obj_30;17.090781800445644;;52_2
2022-02-09;obj_30;17.08388226643721;;52_2
2022-02-10;obj_30;16.97;16.97;52_2
2022-02-11;obj_30;17.064870217169517;;52_2
2022-02-12;obj_30;17.07613945604996;;52_2
2022-02-13;obj_30;17.141685029130116;;52_2
2022-02-14;obj_30;17.150424438874136;;52_2
2022-02-15;obj_30;17.15793726479443;;52_2
2022-02-16;obj_30;17.15464082076818;;52_2
2022-02-17;obj_30;17.129035883447983;;52_2
2022-02-18;obj_30;17.14444484273349;;52_2
2022-02-19;obj_30;17.13631872490133;;52_2
2022-02-20;obj_30;17.187451938052753;;52_2
2022-02-21;obj_30;17.14206833657503;;52_2
2022-02-22;obj_30;17.13539878703354;;52_2
2022-02-23;obj_30;17.14728131782585;;52_2
2022-02-24;obj_30;17.156250712036815;;52_2
2022-02-25;obj_30;17.122902964329366;;52_2
2022-02-26;obj_30;17.11017715715825;;52_2
2022-02-27;obj_30;17.103200961660836;;52_2
2022-02-28;obj_30;17.096224766163413;;52_2
2022-03-01;obj_30;17.08917190917701;;52_2
2022-03-02;obj_30;17.0808158068779;;52_2
2022-03-03;obj_30;17.071233120755075;;52_2
2022-03-04;obj_30;17.05;17.05;52_2
2022-03-05;obj_30;17.058813959539886;;52_2
2022-03-06;obj_30;17.052681040421273;;52_2
2022-03-07;obj_30;17.0476980436374;;52_2
2022-03-08;obj_30;17.043328338765395;;52_2
2022-03-09;obj_30;17.038422003470505;;52_2
2022-03-10;obj_30;17.037655388580678;;52_2
2022-03-11;obj_30;17.035278882422215;;52_2
2022-03-12;obj_30;17.030065901171398;;52_2
2022-03-13;obj_30;17.025466211832438;;52_2
2022-03-14;obj_30;17.02285972120703;;52_2
2022-03-15;obj_30;17.018183370379084;;52_2
2022-03-16;obj_30;17.01994658462569;;52_2
2022-03-17;obj_30;17.014656941885885;;52_2
2022-03-18;obj_30;17.01189712828251;;52_2
2022-03-19;obj_30;17.015423556775712;;52_2
2022-03-20;obj_30;17.01496358784182;;52_2
2022-03-21;obj_30;17.011360497859634;;52_2
2022-03-22;obj_30;17.00783406936643;;52_2
2022-03-23;obj_30;17.007527423410497;;52_2
2022-03-24;obj_30;17.00545756320797;;52_2
2022-03-25;obj_30;17.000091258979182;;52_2
2022-03-26;obj_30;16.998864675155467;;52_2
2022-03-27;obj_30;17.003081057049506;;52_2
2022-03-28;obj_30;16.998481367710546;;52_2
2022-03-29;obj_30;16.99204180263601;;52_2
2022-03-30;obj_30;16.986982144363157;;52_2
2022-03-31;obj_30;16.981232532689457;;52_2
2022-04-01;obj_30;16.97816607313015;;52_2
2022-04-02;obj_30;16.981539178645384;;52_2
2022-04-03;obj_30;17.02117316844941;;52_2
2022-04-04;obj_30;17.072766350534724;;52_2
2022-04-05;obj_30;17.078055993274525;;52_2
2022-04-06;obj_30;17.143524904865696;;52_2
2022-04-07;obj_30;16.83;16.83;52_2
2022-04-08;obj_30;17.125739439421725;;52_2
2022-04-09;obj_30;17.103660930594728;;52_2
2022-04-10;obj_30;17.08863527875413;;52_2
2022-04-11;obj_30;17.07813265476351;;52_2
2022-04-12;obj_30;17.073992934358447;;52_2
2022-04-13;obj_30;17.0697765524644;;52_2
2022-04-14;obj_30;16.97;16.97;52_2
2022-04-15;obj_30;17.05973389740768;;52_2
2022-04-16;obj_30;17.058047344650056;;52_2
2022-04-17;obj_30;17.05459757764584;;52_2
2022-04-18;obj_30;17.04762138214842;;52_2
2022-04-19;obj_30;17.039648587294227;;52_2
2022-04-20;obj_30;17.034358944554423;;52_2
2022-04-21;obj_30;17.029222624792585;;52_2
2022-04-22;obj_30;17.02408630503075;;52_2
2022-04-23;obj_30;17.01849001633502;;52_2
2022-04-24;obj_30;17.01297038912827;;52_2
2022-04-25;obj_30;17.00607085511983;;52_2
2022-04-26;obj_30;16.997791414309702;;52_2
2022-04-27;obj_30;16.994801616239386;;52_2
2022-04-28;obj_30;16.99135184923517;;52_2
2022-04-29;obj_30;16.989588634988564;;52_2
2022-04-30;obj_30;16.985372253094518;;52_2
2022-05-01;obj_30;16.984375653737743;;52_2
2022-05-02;obj_30;16.97831939610812;;52_2
2022-05-03;obj_30;16.972493122945433;;52_2
2022-05-04;obj_30;16.968046756584442;;52_2
2022-05-05;obj_30;16.96459698958023;;52_2
2022-05-06;obj_30;17.04;17.04;52_2
2022-05-07;obj_30;16.955857579836206;;52_2
2022-05-08;obj_30;16.952101166876055;;52_2
2022-05-09;obj_30;16.96038060768618;;52_2
2022-05-10;obj_30;16.98215247055725;;52_2
2022-05-11;obj_30;16.990815218812287;;52_2
2022-05-12;obj_30;16.984605638204695;;52_2
2022-05-13;obj_30;16.982919085447076;;52_2
2022-05-14;obj_30;16.97118987763273;;52_2
2022-05-15;obj_30;16.963370405756503;;52_2
2022-05-16;obj_30;16.95248447432097;;52_2
2022-05-17;obj_30;16.94251848075323;;52_2
2022-05-18;obj_30;16.937842129925283;;52_2
2022-05-19;obj_30;16.931709210806673;;52_2
2022-05-20;obj_30;16.928719412736353;;52_2
2022-05-21;obj_30;16.922893139573667;;52_2
2022-05-22;obj_30;16.91630025152116;;52_2
2022-05-23;obj_30;16.916376913010147;;52_2
2022-05-24;obj_30;16.92388973893044;;52_2
2022-05-25;obj_30;16.936155577167668;;52_2
2022-05-26;obj_30;16.944205033510844;;52_2
2022-05-27;obj_30;16.936155577167668;;52_2
2022-05-28;obj_30;16.92373641595248;;52_2
2022-05-29;obj_30;16.917603496833866;;52_2
2022-05-30;obj_30;16.942595142242208;;52_2
2022-05-31;obj_30;16.94205851181933;;52_2
2022-06-01;obj_30;16.93232250271853;;52_2
2022-06-02;obj_30;16.921436571283;;52_2
2022-06-03;obj_30;16.909017410067815;;52_2
2022-06-04;obj_30;16.899358062456;;52_2
2022-06-05;obj_30;16.88854879250945;;52_2
2022-06-06;obj_30;16.88594230188404;;52_2
2022-06-07;obj_30;16.904877689662747;;52_2
2022-06-08;obj_30;16.904647705195803;;52_2
2022-06-09;obj_30;16.900967953724635;;52_2
2022-06-10;obj_30;16.89452838865009;;52_2
2022-06-11;obj_30;16.888472131020464;;52_2
2022-06-12;obj_30;16.88164925850101;;52_2
2022-06-13;obj_30;16.99;16.99;52_2
2022-06-14;obj_30;16.857654212449447;;52_2
2022-06-15;obj_30;16.849758079084232;;52_2
2022-06-16;obj_30;16.840635361895302;;52_2
2022-06-17;obj_30;16.847458234414756;;52_2
2022-06-18;obj_30;16.839025470626662;;52_2
2022-06-19;obj_30;16.833122535975;;52_2
2022-06-20;obj_30;16.826529647922495;;52_2
2022-06-21;obj_30;16.820298164032334;;52_2
2022-06-22;obj_30;16.814340471174255;;52_2
2022-06-23;obj_30;16.804374477606512;;52_2
